,city,country,housenumber,postcode,street,region,osm_ID,has_latitude,has_longitude,has_province
272,,IT,,,,Trentino-Alto Adige,365500220.0,46.04070281982422,11.154743194580078,TN
273,,IT,,,,Trentino-Alto Adige,365500517.0,46.0540885925293,11.169154167175293,TN
274,,IT,,,,Trentino-Alto Adige,380875070.0,46.091434478759766,11.160911560058594,TN
275,,IT,,,,Trentino-Alto Adige,391038683.0,46.073890686035156,11.184059143066406,TN
276,,IT,,,,Trentino-Alto Adige,392387072.0,46.04288101196289,11.180010795593262,TN
277,,IT,71,,Via alla Ca,Trentino-Alto Adige,417327450.0,46.06456756591797,11.095208168029785,TN
278,,IT,,,,Trentino-Alto Adige,424308123.0,46.053245544433594,11.181929588317871,TN
279,,IT,,,,Trentino-Alto Adige,424453247.0,46.04315185546875,11.037962913513184,TN
280,Trento,IT,,38122,Largo Medaglie d'Oro,Trentino-Alto Adige,427941701.0,46.05796813964844,11.132525444030762,TN
281,,IT,,,,Trentino-Alto Adige,427963801.0,46.044918060302734,11.128463745117188,TN
282,,IT,,,,Trentino-Alto Adige,428313932.0,46.048309326171875,11.123917579650879,TN
283,Trento,IT,2/1,38123,Via la Clarina,Trentino-Alto Adige,428313995.0,46.05174255371094,11.127649307250977,TN
284,,IT,,,,Trentino-Alto Adige,428314033.0,46.04923629760742,11.1295804977417,TN
285,,IT,,,,Trentino-Alto Adige,428314137.0,46.04821014404297,11.12411880493164,TN
286,Trento,IT,9,38123,Via Enrico Fermi,Trentino-Alto Adige,428639276.0,46.047508239746094,11.126131057739258,TN
287,Trento,IT,62,38122,Via Gocciadoro,Trentino-Alto Adige,428644278.0,46.05600357055664,11.131473541259766,TN
288,Trento,IT,73,38123,Viale Verona,Trentino-Alto Adige,430531035.0,46.05632019042969,11.128761291503906,TN
289,Trento,IT,14,38123,Piazza Perini Quintilio,Trentino-Alto Adige,430543937.0,46.00675582885742,11.12857723236084,TN
290,Trento,IT,33/1,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,430669783.0,46.06840133666992,11.121418952941895,TN
291,,IT,24,,Piazza Dante,Trentino-Alto Adige,430669788.0,46.070369720458984,11.12121295928955,TN
292,Trento,IT,36/2,38122,Via San Giovanni,Trentino-Alto Adige,430673952.0,46.06892776489258,11.119061470031738,TN
293,Trento,IT,15,38122,Via Prepositura,Trentino-Alto Adige,430673959.0,46.06907653808594,11.118671417236328,TN
294,Trento,IT,48,38122,Via Roma,Trentino-Alto Adige,430675313.0,46.06947708129883,11.119979858398438,TN
295,Trento,IT,86,38122,Via Giannantonio Manci,Trentino-Alto Adige,430690365.0,46.06991195678711,11.124310493469238,TN
296,Trento,IT,16,38123,Piazzale Europa,Trentino-Alto Adige,431475183.0,46.04060363769531,11.132903099060059,TN
297,Trento,IT,29,38121,Via Antonio Stoppani,Trentino-Alto Adige,431618063.0,46.07734680175781,11.120283126831055,TN
298,,IT,,,,Trentino-Alto Adige,431622346.0,46.07101058959961,11.117009162902832,TN
299,Trento,IT,39/4,38123,Via Roberto da Sanseverino,Trentino-Alto Adige,431648975.0,46.06499481201172,11.114105224609375,TN
300,Trento,IT,15/B,38122,Via Giuseppe Verdi,Trentino-Alto Adige,431658690.0,46.06657028198242,11.117168426513672,TN
301,Trento,IT,1,38122,Via degli Orti,Trentino-Alto Adige,431658709.0,46.06574249267578,11.121244430541992,TN
302,Trento,IT,19,38122,Via degli Orti,Trentino-Alto Adige,431658713.0,46.06558609008789,11.12226676940918,TN
303,,IT,148,,Via Milano,Trentino-Alto Adige,432473109.0,46.06357192993164,11.131049156188965,TN
304,Trento,IT,48,38122,Via Santa Croce,Trentino-Alto Adige,432480281.0,46.06398391723633,11.123347282409668,TN
305,Trento,IT,100,38121,Via Giambattista Unterveger,Trentino-Alto Adige,432873025.0,46.09454345703125,11.109881401062012,TN
306,,IT,,,,Trentino-Alto Adige,432987066.0,46.03774642944336,11.10538101196289,TN
307,,IT,,,,Trentino-Alto Adige,434165364.0,46.034523010253906,11.153945922851562,TN
308,,IT,,,,Trentino-Alto Adige,434165377.0,46.03913879394531,11.154175758361816,TN
309,,IT,,,,Trentino-Alto Adige,434165380.0,46.04104232788086,11.155292510986328,TN
310,Trento,IT,25,38122,Largo Giosuè Carducci,Trentino-Alto Adige,439912351.0,46.06843566894531,11.124621391296387,TN
311,Trento,IT,41,38122,Via Paolo Oss Mazzurana,Trentino-Alto Adige,439912423.0,46.06891632080078,11.122626304626465,TN
312,,IT,,,,Trentino-Alto Adige,441414833.0,46.04746627807617,11.145161628723145,TN
313,Trento,IT,40,,Via Mesiano,Trentino-Alto Adige,442218340.0,46.06680679321289,11.140582084655762,TN
314,,IT,,,,Trentino-Alto Adige,446773163.0,46.07175827026367,11.113531112670898,TN
315,,IT,,,,Trentino-Alto Adige,454219780.0,46.020565032958984,11.04226016998291,TN
316,,IT,,,,Trentino-Alto Adige,457107420.0,46.045249938964844,11.149637222290039,TN
317,,IT,,,,Trentino-Alto Adige,462257880.0,46.02312469482422,11.038593292236328,TN
318,Trento,IT,1,38122,Piazza Santa Teresa Verzeri,Trentino-Alto Adige,463189395.0,46.06757736206055,11.120266914367676,TN
319,,IT,,,,Trentino-Alto Adige,468069349.0,46.07609939575195,11.124073028564453,TN
320,,IT,,,,Trentino-Alto Adige,469206786.0,46.05375289916992,11.169840812683105,TN
321,,IT,,,,Trentino-Alto Adige,469206788.0,46.05204391479492,11.170937538146973,TN
322,,IT,,,,Trentino-Alto Adige,469206795.0,46.04172134399414,11.181706428527832,TN
323,,IT,,,,Trentino-Alto Adige,469206796.0,46.04840087890625,11.183282852172852,TN
324,,IT,,,,Trentino-Alto Adige,469206797.0,46.04999923706055,11.184967994689941,TN
325,,IT,,,,Trentino-Alto Adige,469206799.0,46.050907135009766,11.184489250183105,TN
326,,IT,,,,Trentino-Alto Adige,469206830.0,46.051029205322266,11.185395240783691,TN
327,,IT,,,,Trentino-Alto Adige,474779069.0,46.04447555541992,11.033751487731934,TN
328,,IT,,,,Trentino-Alto Adige,474779070.0,46.044979095458984,11.034229278564453,TN
329,,IT,,,,Trentino-Alto Adige,474779072.0,46.045188903808594,11.034136772155762,TN
330,,IT,,,,Trentino-Alto Adige,474779074.0,46.04179763793945,11.037330627441406,TN
331,,IT,,,,Trentino-Alto Adige,474779075.0,46.043060302734375,11.038509368896484,TN
332,,IT,,,,Trentino-Alto Adige,474779079.0,46.04376983642578,11.038569450378418,TN
333,,IT,,,,Trentino-Alto Adige,474779080.0,46.046993255615234,11.04308795928955,TN
334,,IT,,,,Trentino-Alto Adige,474779168.0,46.05400466918945,11.041089057922363,TN
335,,IT,,,,Trentino-Alto Adige,474779169.0,46.05064010620117,11.046772956848145,TN
336,,IT,,,,Trentino-Alto Adige,474779171.0,46.05653381347656,11.061649322509766,TN
337,Trento,IT,1,38122,Via dei Ventuno,Trentino-Alto Adige,550687807.0,46.069828033447266,11.127410888671875,TN
338,,IT,,,,Trentino-Alto Adige,550687814.0,46.054290771484375,11.13302230834961,TN
339,,IT,,,,Trentino-Alto Adige,554177134.0,46.047393798828125,11.087862014770508,TN
340,Trento,IT,29,38122,Via Torre Verde,Trentino-Alto Adige,556679636.0,46.071956634521484,11.12444019317627,TN
341,,IT,,,,Trentino-Alto Adige,556932203.0,46.06414031982422,11.148055076599121,TN
342,,IT,,,,Trentino-Alto Adige,556932213.0,46.06196594238281,11.151573181152344,TN
343,,IT,,,,Trentino-Alto Adige,556978699.0,46.06731414794922,11.165980339050293,TN
344,,IT,,,,Trentino-Alto Adige,557149929.0,46.06787872314453,11.123148918151855,TN
345,Trento,IT,4,38122,Via delle Orne,Trentino-Alto Adige,557149998.0,46.06884002685547,11.121569633483887,TN
346,Trento,IT,5,38122,Via delle Orfane,Trentino-Alto Adige,557150086.0,46.06925964355469,11.120014190673828,TN
347,Trento,IT,34,38122,Piazza del Duomo,Trentino-Alto Adige,557150243.0,46.06754684448242,11.120908737182617,TN
348,,IT,,,,Trentino-Alto Adige,557150278.0,46.068336486816406,11.119847297668457,TN
349,Trento,IT,4,38122,Vicolo Colico,Trentino-Alto Adige,557169206.0,46.06868362426758,11.120248794555664,TN
350,Trento,IT,11/1,38122,Via Don Giovanni Battista Zanella,Trentino-Alto Adige,557197347.0,46.06745529174805,11.117881774902344,TN
351,Trento,IT,77,38122,Via Giuseppe Verdi,Trentino-Alto Adige,557197352.0,46.06692123413086,11.120636940002441,TN
352,,IT,,,,Trentino-Alto Adige,557992543.0,46.07182693481445,11.119355201721191,TN
353,Trento,IT,17,38122,Via delle Orfane,Trentino-Alto Adige,558528917.0,46.06893539428711,11.120061874389648,TN
354,Trento,IT,34,38122,Via del Travai,Trentino-Alto Adige,558621094.0,46.06449890136719,11.121194839477539,TN
355,,IT,,,,Trentino-Alto Adige,558628481.0,46.070194244384766,11.125069618225098,TN
356,,IT,,,,Trentino-Alto Adige,558628542.0,46.07305145263672,11.113516807556152,TN
357,,IT,,,,Trentino-Alto Adige,559245410.0,46.065155029296875,11.102514266967773,TN
358,,IT,,,,Trentino-Alto Adige,563398204.0,46.067787170410156,11.121268272399902,TN
359,Trento,IT,76,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,563398639.0,46.06786346435547,11.121313095092773,TN
360,,IT,,,,Trentino-Alto Adige,563398648.0,46.06794738769531,11.121254920959473,TN
361,Trento,IT,20,38122,Via Malpaga,Trentino-Alto Adige,563754421.0,46.06850814819336,11.123405456542969,TN
362,Trento,IT,6,38122,Vicolo San Marco,Trentino-Alto Adige,563754485.0,46.06977081298828,11.125435829162598,TN
363,Trento,IT,13,38122,Piazza della Mostra,Trentino-Alto Adige,563754506.0,46.07109832763672,11.125843048095703,TN
364,,IT,,,,Trentino-Alto Adige,564836324.0,46.09039306640625,11.087020874023438,TN
365,Trento,IT,21,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,570753040.0,46.06881332397461,11.121342658996582,TN
366,Trento,IT,14,38122,Via del Simonino,Trentino-Alto Adige,570818625.0,46.06853485107422,11.123724937438965,TN
367,,IT,,,,Trentino-Alto Adige,583525833.0,46.07429122924805,11.135143280029297,TN
368,Trento,IT,65,38122,Via alle Laste,Trentino-Alto Adige,583550447.0,46.073699951171875,11.134199142456055,TN
369,,IT,,,,Trentino-Alto Adige,600929993.0,46.07231140136719,11.077422142028809,TN
370,,IT,,,,Trentino-Alto Adige,660602729.0,46.071006774902344,11.122320175170898,TN
371,,IT,,,,Trentino-Alto Adige,669930692.0,46.03388595581055,11.138250350952148,TN
372,,IT,,,,Trentino-Alto Adige,669952247.0,46.03240966796875,11.13936710357666,TN
373,,IT,,,,Trentino-Alto Adige,670093037.0,46.034236907958984,11.141754150390625,TN
374,,IT,,,,Trentino-Alto Adige,676875507.0,46.031089782714844,11.186412811279297,TN
375,,IT,,,,Trentino-Alto Adige,676875508.0,46.03184509277344,11.187775611877441,TN
376,,IT,,,,Trentino-Alto Adige,678066076.0,46.07189178466797,11.162327766418457,TN
377,,IT,,,,Trentino-Alto Adige,704050053.0,46.076026916503906,11.123344421386719,TN
378,,IT,,,,Trentino-Alto Adige,711944361.0,46.09624099731445,11.130300521850586,TN
379,,IT,,,,Trentino-Alto Adige,711944435.0,46.09640121459961,11.130080223083496,TN
380,,IT,,,,Trentino-Alto Adige,711944462.0,46.099369049072266,11.132895469665527,TN
381,,IT,,,,Trentino-Alto Adige,711944490.0,46.0996208190918,11.132919311523438,TN
382,,IT,,,,Trentino-Alto Adige,711945433.0,46.09979248046875,11.139825820922852,TN
383,,IT,,,,Trentino-Alto Adige,711945436.0,46.09864044189453,11.142087936401367,TN
384,,IT,,,,Trentino-Alto Adige,712001430.0,46.099491119384766,11.144087791442871,TN
385,,IT,,,,Trentino-Alto Adige,725504526.0,46.090065002441406,11.123714447021484,TN
386,,IT,,,,Trentino-Alto Adige,725504534.0,46.09196090698242,11.124109268188477,TN
387,,IT,,,,Trentino-Alto Adige,726443028.0,46.07950210571289,11.114675521850586,TN
388,,IT,,,,Trentino-Alto Adige,727687470.0,46.096065521240234,11.128417015075684,TN
389,,IT,,,,Trentino-Alto Adige,727687472.0,46.095436096191406,11.1422119140625,TN
390,,IT,,,,Trentino-Alto Adige,727919858.0,46.09419631958008,11.125543594360352,TN
391,,IT,,,,Trentino-Alto Adige,737712224.0,46.03554916381836,11.104649543762207,TN
392,,IT,,,,Trentino-Alto Adige,737712441.0,46.03680419921875,11.105207443237305,TN
393,,IT,,,,Trentino-Alto Adige,737712460.0,46.033180236816406,11.097238540649414,TN
394,,IT,,,,Trentino-Alto Adige,737712480.0,46.033424377441406,11.100395202636719,TN
395,,IT,,,,Trentino-Alto Adige,737712516.0,46.03727722167969,11.107239723205566,TN
396,,IT,,,,Trentino-Alto Adige,759092725.0,46.094661712646484,11.07196044921875,TN
397,,IT,,,,Trentino-Alto Adige,762888948.0,46.029022216796875,11.164979934692383,TN
398,,IT,,,,Trentino-Alto Adige,762888952.0,46.03493118286133,11.154296875,TN
399,,IT,,,,Trentino-Alto Adige,762889044.0,46.02947998046875,11.1652193069458,TN
400,,IT,,,,Trentino-Alto Adige,762889086.0,46.02830505371094,11.16512680053711,TN
401,,IT,,,,Trentino-Alto Adige,762889091.0,46.03633117675781,11.151429176330566,TN
402,,IT,,,,Trentino-Alto Adige,762889120.0,46.03963851928711,11.159280776977539,TN
403,,IT,,,,Trentino-Alto Adige,762889129.0,46.03634262084961,11.154216766357422,TN
404,,IT,,,,Trentino-Alto Adige,762889170.0,46.03506851196289,11.151529312133789,TN
405,,IT,,,,Trentino-Alto Adige,762889203.0,46.03369903564453,11.16009521484375,TN
406,,IT,,,,Trentino-Alto Adige,764073197.0,46.061649322509766,11.091317176818848,TN
407,,IT,2,,Via Lodovico de Balzani,Trentino-Alto Adige,764073298.0,46.06422424316406,11.096343040466309,TN
408,,IT,,,,Trentino-Alto Adige,766088340.0,46.10419845581055,11.123380661010742,TN
409,,IT,,,,Trentino-Alto Adige,769072677.0,46.055992126464844,11.100350379943848,TN
410,,IT,,,,Trentino-Alto Adige,769072685.0,46.050514221191406,11.101564407348633,TN
411,,IT,,,,Trentino-Alto Adige,769072687.0,46.063655853271484,11.097708702087402,TN
412,,IT,,,,Trentino-Alto Adige,802196772.0,46.02696990966797,11.058716773986816,TN
413,Trento,IT,11,38122,Vicolo del Vò,Trentino-Alto Adige,811086967.0,46.07075881958008,11.12403392791748,TN
414,Trento,IT,38,38122,Via San Pietro,Trentino-Alto Adige,811086992.0,46.06918716430664,11.124276161193848,TN
415,Trento,IT,11,38122,Via Don Arcangelo Rizzi,Trentino-Alto Adige,811087041.0,46.06693649291992,11.120270729064941,TN
416,,IT,,,,Trentino-Alto Adige,811087095.0,46.06830596923828,11.116679191589355,TN
417,,IT,,,,Trentino-Alto Adige,811087138.0,46.07475662231445,11.12386417388916,TN
418,,IT,,,,Trentino-Alto Adige,822199030.0,46.06386947631836,11.123412132263184,TN
419,,IT,,,,Trentino-Alto Adige,850587203.0,46.02609634399414,11.18294906616211,TN
420,Trento,IT,15,38122,Via dei Paradisi,Trentino-Alto Adige,853801468.0,46.06633377075195,11.127476692199707,TN
421,Trento,IT,35,38122,Via Giuseppe Grazioli,Trentino-Alto Adige,853802056.0,46.06638717651367,11.130599975585938,TN
422,,IT,,,,Trentino-Alto Adige,853802341.0,46.066707611083984,11.12917709350586,TN
423,Trento,IT,73,38122,Via Giuseppe Grazioli,Trentino-Alto Adige,853802490.0,46.06587219238281,11.131909370422363,TN
424,Trento,IT,50,38122,Via Giuseppe Mazzini,Trentino-Alto Adige,853802748.0,46.0655403137207,11.12296199798584,TN
425,,IT,,,,Trentino-Alto Adige,858394232.0,46.06771469116211,11.125653266906738,TN
426,,IT,,,,Trentino-Alto Adige,859541353.0,46.09954833984375,11.119163513183594,TN
427,,IT,,,,Trentino-Alto Adige,861231425.0,46.072967529296875,11.12018871307373,TN
428,,IT,133,,Via Brescia,Trentino-Alto Adige,861289107.0,46.07306671142578,11.103894233703613,TN
429,,IT,,,,Trentino-Alto Adige,863819998.0,46.01731872558594,11.157930374145508,TN
430,,IT,,,,Trentino-Alto Adige,863821782.0,46.053993225097656,11.16917896270752,TN
431,Trento,IT,29,38122,Piazza del Duomo,Trentino-Alto Adige,865298453.0,46.06736755371094,11.120866775512695,TN
432,Trento,IT,35,38122,Via Camillo Benso Cavour,Trentino-Alto Adige,867377080.0,46.068031311035156,11.120702743530273,TN
433,Trento,IT,42,38122,Via Camillo Benso Cavour,Trentino-Alto Adige,867377406.0,46.06776428222656,11.120774269104004,TN
434,,IT,,,,Trentino-Alto Adige,867377432.0,46.0688591003418,11.120758056640625,TN
435,Trento,IT,56,38123,Corso III Novembre,Trentino-Alto Adige,867438907.0,46.06159591674805,11.123995780944824,TN
436,Trento,IT,2,38122,Corso III Novembre,Trentino-Alto Adige,867439110.0,46.06292724609375,11.123586654663086,TN
437,Trento,IT,40,38122,Corso III Novembre,Trentino-Alto Adige,867439156.0,46.061988830566406,11.123802185058594,TN
438,Trento,IT,29,38122,Corso III Novembre,Trentino-Alto Adige,867439213.0,46.06149673461914,11.124653816223145,TN
439,,IT,,,,Trentino-Alto Adige,869314139.0,46.0601692199707,11.113259315490723,TN
440,,IT,,,,Trentino-Alto Adige,871837362.0,46.08356857299805,11.17451286315918,TN
441,Trento,IT,47,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,874276711.0,46.06806564331055,11.121479034423828,TN
442,,IT,,,,Trentino-Alto Adige,874501172.0,46.07260513305664,11.120288848876953,TN
443,,IT,,,,Trentino-Alto Adige,877620656.0,46.0654182434082,11.1231689453125,TN
444,Trento,IT,19,38122,Via Antonio Rosmini,Trentino-Alto Adige,877620681.0,46.06793975830078,11.119074821472168,TN
445,Trento,IT,1/4,38122,Via Francesco Petrarca,Trentino-Alto Adige,877621024.0,46.07328414916992,11.124237060546875,TN
446,,IT,,,,Trentino-Alto Adige,880590750.0,46.07350540161133,11.120290756225586,TN
447,,IT,,,,Trentino-Alto Adige,880590806.0,46.07174301147461,11.121200561523438,TN
448,Trento,IT,20/1,38122,Via Giannantonio Manci,Trentino-Alto Adige,880591016.0,46.06973648071289,11.122213363647461,TN
449,Trento,IT,5,38122,Piazzetta Bruno Lunelli,Trentino-Alto Adige,885669886.0,46.06947326660156,11.125216484069824,TN
450,Trento,IT,6,38122,Vicolo della S.A.T.,Trentino-Alto Adige,885669909.0,46.070472717285156,11.123143196105957,TN
451,Trento,IT,10,38122,Piazzetta Anfiteatro,Trentino-Alto Adige,885670117.0,46.0692253112793,11.125534057617188,TN
452,,IT,,,,Trentino-Alto Adige,888057089.0,46.066341400146484,11.175214767456055,TN
453,Trento,IT,39,38122,Via Mantova,Trentino-Alto Adige,888452672.0,46.06764602661133,11.124109268188477,TN
454,Trento,IT,3,38122,Vicolo dell'Adige,Trentino-Alto Adige,888452700.0,46.07085037231445,11.123564720153809,TN
455,Trento,IT,19,38121,"Piazza del ""Tridente""",Trentino-Alto Adige,888671469.0,46.086490631103516,11.119877815246582,TN
456,Trento,IT,260/C,38121,Via del Brennero,Trentino-Alto Adige,888671476.0,46.0863151550293,11.118727684020996,TN
457,Trento,IT,57,38122,Via Fratelli Perini,Trentino-Alto Adige,890516959.0,46.060142517089844,11.120509147644043,TN
458,Trento,IT,5,38122,Via Monsignor Celestino Endrici,Trentino-Alto Adige,890516992.0,46.060482025146484,11.121834754943848,TN
459,Trento,IT,131,38122,Via Fratelli Perini,Trentino-Alto Adige,890517019.0,46.060386657714844,11.121687889099121,TN
460,Trento,IT,35,38122,Via Dietro le Mura A,Trentino-Alto Adige,892579043.0,46.06550216674805,11.12464714050293,TN
461,,IT,,,,Trentino-Alto Adige,893551356.0,46.05741882324219,11.126358985900879,TN
462,,IT,,,,Trentino-Alto Adige,894044597.0,46.07449722290039,11.122780799865723,TN
463,Trento,IT,42,38121,Via Padre Emilio Chiocchetti,Trentino-Alto Adige,895945447.0,46.09419631958008,11.118745803833008,TN
464,,IT,,,,Trentino-Alto Adige,904488797.0,46.00929641723633,11.043197631835938,TN
465,,IT,,,,Trentino-Alto Adige,904488852.0,46.01559829711914,11.038656234741211,TN
466,,IT,,,,Trentino-Alto Adige,904488899.0,45.996063232421875,11.044498443603516,TN
467,,IT,,,,Trentino-Alto Adige,904488904.0,46.007728576660156,11.040693283081055,TN
468,,IT,,,,Trentino-Alto Adige,904488931.0,45.99087142944336,11.039446830749512,TN
469,,IT,,,,Trentino-Alto Adige,904488995.0,46.01557540893555,11.038689613342285,TN
470,,IT,,,,Trentino-Alto Adige,904489036.0,46.0157470703125,11.038351058959961,TN
471,,IT,,,,Trentino-Alto Adige,904489123.0,46.006248474121094,11.039005279541016,TN
472,,IT,,,,Trentino-Alto Adige,904489162.0,46.02008056640625,11.043200492858887,TN
473,,IT,,,,Trentino-Alto Adige,904489232.0,45.9898796081543,11.039239883422852,TN
474,,IT,,,,Trentino-Alto Adige,904489249.0,45.991249084472656,11.039688110351562,TN
475,,IT,,,,Trentino-Alto Adige,904489265.0,46.020179748535156,11.043266296386719,TN
476,,IT,,,,Trentino-Alto Adige,904489291.0,45.98922348022461,11.036324501037598,TN
477,,IT,,,,Trentino-Alto Adige,904489372.0,45.9890022277832,11.035049438476562,TN
478,Trento,IT,10,38122,Via Calepina,Trentino-Alto Adige,906968983.0,46.06678771972656,11.122673034667969,TN
479,Trento,IT,123,38122,Via Venezia,Trentino-Alto Adige,909818124.0,46.06972885131836,11.136301040649414,TN
480,Trento,IT,79,38122,Via dei Giardini,Trentino-Alto Adige,909818329.0,46.07264709472656,11.13807201385498,TN
481,Trento,IT,22,38122,Via alle Laste,Trentino-Alto Adige,914014133.0,46.073421478271484,11.134002685546875,TN
482,Trento,IT,76,38122,Corso III Novembre,Trentino-Alto Adige,920773541.0,46.06123733520508,11.124349594116211,TN
483,Trento,IT,179,38122,Via Fratelli Perini,Trentino-Alto Adige,920773584.0,46.060916900634766,11.124345779418945,TN
484,,IT,,,,Trentino-Alto Adige,920866176.0,46.05524826049805,11.125923156738281,TN
485,,IT,,,,Trentino-Alto Adige,921665534.0,46.071990966796875,11.1206693649292,TN
486,,IT,,,,Trentino-Alto Adige,923131963.0,46.06515121459961,11.123270034790039,TN
487,,IT,,,,Trentino-Alto Adige,923132207.0,46.07192611694336,11.119726181030273,TN
488,,IT,,,,Trentino-Alto Adige,927013404.0,46.089073181152344,11.12993049621582,TN
489,,IT,,,,Trentino-Alto Adige,927359291.0,46.06666946411133,11.121109962463379,TN
490,,IT,,,,Trentino-Alto Adige,930616026.0,46.04060363769531,11.134984970092773,TN
491,,IT,,,,Trentino-Alto Adige,932175363.0,46.06341552734375,11.125910758972168,TN
492,,IT,,,,Trentino-Alto Adige,936538551.0,46.06876754760742,11.120282173156738,TN
493,,IT,,,,Trentino-Alto Adige,938735122.0,46.071109771728516,11.118668556213379,TN
494,,IT,,,,Trentino-Alto Adige,938735127.0,46.071285247802734,11.11896800994873,TN
495,,IT,,,,Trentino-Alto Adige,938735131.0,46.07244110107422,11.119714736938477,TN
496,,IT,,,,Trentino-Alto Adige,944218119.0,46.13351058959961,11.12503433227539,TN
497,Trento,IT,79,38121,Via Ponte Alto,Trentino-Alto Adige,945021956.0,46.073646545410156,11.1486234664917,TN
498,,IT,,,,Trentino-Alto Adige,948757480.0,46.058650970458984,11.118030548095703,TN
499,Trento,IT,7,38122,Piazza del Duomo,Trentino-Alto Adige,950814168.0,46.067691802978516,11.121760368347168,TN
500,Mattarello,IT,10,38123,Via Pomeranos,Trentino-Alto Adige,955304894.0,46.014793395996094,11.132620811462402,TN
501,Mattarello,IT,46,38123,Via Pomeranos,Trentino-Alto Adige,955304924.0,46.014366149902344,11.132543563842773,TN
502,,IT,,,,Trentino-Alto Adige,955936278.0,46.09357833862305,11.120654106140137,TN
503,Trento,IT,7,38122,Via Antonio Gazzoletti,Trentino-Alto Adige,959910997.0,46.07216262817383,11.122224807739258,TN
504,,IT,,,,Trentino-Alto Adige,959911026.0,46.06224060058594,11.125654220581055,TN
505,Trento,IT,46,38121,Via Antonio Pranzelores,Trentino-Alto Adige,961288197.0,46.0868034362793,11.119915962219238,TN
506,,IT,2,38121,Via Klagenfurt,Trentino-Alto Adige,964709886.0,46.11690902709961,11.09338092803955,TN
507,,IT,,,,Trentino-Alto Adige,966225788.0,46.07172775268555,11.119091987609863,TN
508,Trento,IT,1,38122,Piazza Adamo D'Arogno,Trentino-Alto Adige,969087852.0,46.066715240478516,11.122114181518555,TN
509,Trento,IT,44,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,975288310.0,46.06846237182617,11.121234893798828,TN
510,Trento,IT,26,38122,Corso Michelangelo Buonarroti,Trentino-Alto Adige,975288339.0,46.074825286865234,11.118711471557617,TN
511,Trento,IT,21,38122,Via Carlo Dordi,Trentino-Alto Adige,976794123.0,46.06732940673828,11.12295913696289,TN
512,Trento,IT,60,38122,Via Rodolfo Belenzani,Trentino-Alto Adige,976794369.0,46.068115234375,11.121280670166016,TN
513,,IT,,,,Trentino-Alto Adige,979723068.0,46.09147262573242,11.128446578979492,TN
514,,IT,,,,Trentino-Alto Adige,979927777.0,46.08207702636719,11.148896217346191,TN
515,,IT,,,,Trentino-Alto Adige,979927807.0,46.08198165893555,11.150261878967285,TN
516,,IT,,,,Trentino-Alto Adige,979927822.0,46.08927917480469,11.13406753540039,TN
517,,IT,,,,Trentino-Alto Adige,979927830.0,46.08148956298828,11.154594421386719,TN
518,,IT,,,,Trentino-Alto Adige,979927838.0,46.08951187133789,11.133453369140625,TN
519,,IT,,,,Trentino-Alto Adige,979927892.0,46.08182907104492,11.15391731262207,TN
520,,IT,,,,Trentino-Alto Adige,979927923.0,46.08481216430664,11.138132095336914,TN
521,,IT,,,,Trentino-Alto Adige,979927932.0,46.082122802734375,11.141545295715332,TN
522,,IT,,,,Trentino-Alto Adige,979927983.0,46.080596923828125,11.147929191589355,TN
523,,IT,,,,Trentino-Alto Adige,979927985.0,46.081817626953125,11.14648723602295,TN
524,,IT,,,,Trentino-Alto Adige,987820981.0,46.092315673828125,11.137213706970215,TN
525,,IT,,,,Trentino-Alto Adige,987821091.0,46.08974838256836,11.140369415283203,TN
526,Trento,IT,72,38122,Via del Brennero,Trentino-Alto Adige,990461825.0,46.07786178588867,11.12340259552002,TN
527,,IT,,,,Trentino-Alto Adige,991704143.0,46.066917419433594,11.12612533569336,TN
528,Trento,IT,31,38122,Piazza del Duomo,Trentino-Alto Adige,991782724.0,46.06745147705078,11.120959281921387,TN
529,,IT,,,,Trentino-Alto Adige,996210548.0,46.0912971496582,11.128515243530273,TN
530,,IT,,,,Trentino-Alto Adige,1002865428.0,46.06263732910156,11.122037887573242,TN
531,,IT,,,,Trentino-Alto Adige,1002865491.0,46.06325912475586,11.121500015258789,TN
532,,IT,,,,Trentino-Alto Adige,1014941647.0,46.06880569458008,11.120591163635254,TN
533,Trento,IT,39,38122,Via Calepina,Trentino-Alto Adige,1062772452.0,46.06712341308594,11.12458610534668,TN
534,,IT,,,,Trentino-Alto Adige,1098048308.0,46.065731048583984,11.124532699584961,TN
535,,IT,,,,Trentino-Alto Adige,1108826679.0,46.067138671875,11.120015144348145,TN
536,,IT,,,,Trentino-Alto Adige,1109589966.0,46.07071304321289,11.121747970581055,TN
537,Trento,IT,320,38121,Via del Brennero,Trentino-Alto Adige,1112898178.0,46.09025955200195,11.117280006408691,TN
538,Trento,IT,320,38121,Via del Brennero,Trentino-Alto Adige,1112898194.0,46.09029769897461,11.116959571838379,TN
539,,IT,,,,Trentino-Alto Adige,1120462651.0,46.06371307373047,11.126235961914062,TN
540,Trento,IT,28,,Viale Verona,Trentino-Alto Adige,1131515215.0,46.057281494140625,11.127976417541504,TN
